nomenclature,reporteriso3,productcode,reportername,partneriso3,partnername,year,tradeflowname,tradevaluein1000usd
H3,TZA,853649,Tanzania,USA,United States,2013,Import,29.805
H3,TZA,853649,Tanzania,WLD,World,2013,Export,3.897
H3,TZA,853649,Tanzania,WLD,World,2013,Import,1687.9
H3,TZA,853649,Tanzania,ZAF,South Africa,2013,Export,0.082
H3,TZA,853649,Tanzania,ZAF,South Africa,2013,Import,284.299
H3,TZA,853650,Tanzania,AGO,Angola,2013,Import,0.899
H3,TZA,853650,Tanzania,ARE,United Arab Emirates,2013,Import,1808.63
H3,TZA,853650,Tanzania,AUS,Australia,2013,Import,128.544
H3,TZA,853650,Tanzania,AUT,Austria,2013,Import,11.058
H3,TZA,853650,Tanzania,BEL,Belgium,2013,Import,161.778
H3,TZA,853650,Tanzania,BGR,Bulgaria,2013,Import,1.333
H3,TZA,853650,Tanzania,BRA,Brazil,2013,Import,1.202
H3,TZA,853650,Tanzania,CAN,Canada,2013,Import,139.31
H3,TZA,853650,Tanzania,CCK,Cocos (Keeling) Islands,2013,Import,0.451
H3,TZA,853650,Tanzania,CHE,Switzerland,2013,Import,19.449
H3,TZA,853650,Tanzania,CHN,China,2013,Import,2278.99
H3,TZA,853650,Tanzania,CZE,Czech Republic,2013,Import,2.242
H3,TZA,853650,Tanzania,DEU,Germany,2013,Export,0.151
H3,TZA,853650,Tanzania,DEU,Germany,2013,Import,308.374
H3,TZA,853650,Tanzania,DNK,Denmark,2013,Import,10.471
H3,TZA,853650,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,0.872
H3,TZA,853650,Tanzania,ESP,Spain,2013,Import,5.844
H3,TZA,853650,Tanzania,FIN,Finland,2013,Import,73.449
H3,TZA,853650,Tanzania,FRA,France,2013,Import,92.38
H3,TZA,853650,Tanzania,GBR,United Kingdom,2013,Import,272.804
H3,TZA,853650,Tanzania,GEO,Georgia,2013,Import,0.537
H3,TZA,853650,Tanzania,GHA,Ghana,2013,Import,0.653
H3,TZA,853650,Tanzania,HKG,"Hong Kong, China",2013,Import,135.281
H3,TZA,853650,Tanzania,HUN,Hungary,2013,Import,1.519
H3,TZA,853650,Tanzania,IDN,Indonesia,2013,Import,0.822
H3,TZA,853650,Tanzania,IND,India,2013,Import,381.263
H3,TZA,853650,Tanzania,IRL,Ireland,2013,Import,0.488
H3,TZA,853650,Tanzania,ISR,Israel,2013,Import,26.335
H3,TZA,853650,Tanzania,ITA,Italy,2013,Import,202.743
H3,TZA,853650,Tanzania,JPN,Japan,2013,Import,4.157
H3,TZA,853650,Tanzania,KEN,Kenya,2013,Export,0.889
H3,TZA,853650,Tanzania,KEN,Kenya,2013,Import,37.979
H3,TZA,853650,Tanzania,KOR,"Korea, Rep.",2013,Import,12.882
H3,TZA,853650,Tanzania,LBN,Lebanon,2013,Import,0.117
H3,TZA,853650,Tanzania,MOZ,Mozambique,2013,Export,0.789
H3,TZA,853650,Tanzania,MYS,Malaysia,2013,Import,4.435
H3,TZA,853650,Tanzania,NLD,Netherlands,2013,Import,166.259
H3,TZA,853650,Tanzania,NOR,Norway,2013,Import,12.788
H3,TZA,853650,Tanzania,NZL,New Zealand,2013,Import,0.158
H3,TZA,853650,Tanzania,OMN,Oman,2013,Import,0.162
H3,TZA,853650,Tanzania,PAK,Pakistan,2013,Import,8.499
H3,TZA,853650,Tanzania,PHL,Philippines,2013,Export,0.02
H3,TZA,853650,Tanzania,POL,Poland,2013,Import,1.81
H3,TZA,853650,Tanzania,RWA,Rwanda,2013,Export,0.876
H3,TZA,853650,Tanzania,RWA,Rwanda,2013,Import,0.115
H3,TZA,853650,Tanzania,SGP,Singapore,2013,Import,502.633
H3,TZA,853650,Tanzania,SWE,Sweden,2013,Import,299.872
H3,TZA,853650,Tanzania,THA,Thailand,2013,Import,10.49
H3,TZA,853650,Tanzania,TUR,Turkey,2013,Import,10.302
H3,TZA,853650,Tanzania,UGA,Uganda,2013,Import,0.478
H3,TZA,853650,Tanzania,USA,United States,2013,Import,343.424
H3,TZA,853650,Tanzania,WLD,World,2013,Export,36.45
H3,TZA,853650,Tanzania,WLD,World,2013,Import,8290.72
H3,TZA,853650,Tanzania,ZAF,South Africa,2013,Import,797.432
H3,TZA,853650,Tanzania,ZMB,Zambia,2013,Export,33.725
H3,TZA,853650,Tanzania,ZMB,Zambia,2013,Import,1.226
H3,TZA,853661,Tanzania,ARE,United Arab Emirates,2013,Import,49.298
H3,TZA,853661,Tanzania,AUS,Australia,2013,Import,0.096
H3,TZA,853661,Tanzania,AUT,Austria,2013,Import,0.007
H3,TZA,853661,Tanzania,BEL,Belgium,2013,Import,0.833
H3,TZA,853661,Tanzania,CHN,China,2013,Import,171.843
H3,TZA,853661,Tanzania,DEU,Germany,2013,Import,2.023
H3,TZA,853661,Tanzania,ESP,Spain,2013,Import,0.342
H3,TZA,853661,Tanzania,FIN,Finland,2013,Import,0.1
H3,TZA,853661,Tanzania,FRA,France,2013,Import,0.216
H3,TZA,853661,Tanzania,GBR,United Kingdom,2013,Import,2.312
H3,TZA,853661,Tanzania,HKG,"Hong Kong, China",2013,Import,12.511
H3,TZA,853661,Tanzania,IND,India,2013,Import,0.738
H3,TZA,853661,Tanzania,JPN,Japan,2013,Import,0.014
H3,TZA,853661,Tanzania,KEN,Kenya,2013,Import,0.24
H3,TZA,853661,Tanzania,KOR,"Korea, Rep.",2013,Import,0.116
H3,TZA,853661,Tanzania,NLD,Netherlands,2013,Import,0.286
H3,TZA,853661,Tanzania,SGP,Singapore,2013,Import,0.409
H3,TZA,853661,Tanzania,THA,Thailand,2013,Import,1.214
H3,TZA,853661,Tanzania,USA,United States,2013,Import,0.459
H3,TZA,853661,Tanzania,WLD,World,2013,Export,0.085
H3,TZA,853661,Tanzania,WLD,World,2013,Import,250.689
H3,TZA,853661,Tanzania,ZAF,South Africa,2013,Import,7.632
H3,TZA,853661,Tanzania,ZMB,Zambia,2013,Export,0.085
H3,TZA,853669,Tanzania,AGO,Angola,2013,Export,8.275
H3,TZA,853669,Tanzania,AND,Andorra,2013,Import,0.249
H3,TZA,853669,Tanzania,ARE,United Arab Emirates,2013,Import,494.104
H3,TZA,853669,Tanzania,AUS,Australia,2013,Import,107.862
H3,TZA,853669,Tanzania,AUT,Austria,2013,Import,2.223
H3,TZA,853669,Tanzania,BEL,Belgium,2013,Import,5.661
H3,TZA,853669,Tanzania,BGR,Bulgaria,2013,Import,0.016
H3,TZA,853669,Tanzania,BRA,Brazil,2013,Import,11.673
H3,TZA,853669,Tanzania,CAN,Canada,2013,Import,8.668
H3,TZA,853669,Tanzania,CHE,Switzerland,2013,Import,4.25
H3,TZA,853669,Tanzania,CHN,China,2013,Import,344.655
H3,TZA,853669,Tanzania,CMR,Cameroon,2013,Import,3.308
H3,TZA,853669,Tanzania,CZE,Czech Republic,2013,Export,0.583
H3,TZA,853669,Tanzania,DEU,Germany,2013,Import,120.66
H3,TZA,853669,Tanzania,DNK,Denmark,2013,Import,1.269
H3,TZA,853669,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,0.297
H3,TZA,853669,Tanzania,ETH,Ethiopia(excludes Eritrea),2013,Export,8.996
H3,TZA,853669,Tanzania,FIN,Finland,2013,Import,0.802
H3,TZA,853669,Tanzania,FRA,France,2013,Import,36.971
H3,TZA,853669,Tanzania,GBR,United Kingdom,2013,Import,198.032
H3,TZA,853669,Tanzania,GHA,Ghana,2013,Import,30.946
H3,TZA,853669,Tanzania,HKG,"Hong Kong, China",2013,Import,27.018
H3,TZA,853669,Tanzania,IND,India,2013,Import,72.106
H3,TZA,853669,Tanzania,ISR,Israel,2013,Import,17.139
H3,TZA,853669,Tanzania,ITA,Italy,2013,Import,26.791
H3,TZA,853669,Tanzania,JPN,Japan,2013,Import,6.861
H3,TZA,853669,Tanzania,KEN,Kenya,2013,Export,1.59
H3,TZA,853669,Tanzania,KEN,Kenya,2013,Import,28.912
H3,TZA,853669,Tanzania,KOR,"Korea, Rep.",2013,Import,0.174
H3,TZA,853669,Tanzania,LBN,Lebanon,2013,Import,1.042
H3,TZA,853669,Tanzania,LUX,Luxembourg,2013,Import,0.014
H3,TZA,853669,Tanzania,MOZ,Mozambique,2013,Export,1.869
H3,TZA,853669,Tanzania,MOZ,Mozambique,2013,Import,49.377
H3,TZA,853669,Tanzania,MYS,Malaysia,2013,Import,16.657
H3,TZA,853669,Tanzania,NAM,Namibia,2013,Export,0.007
H3,TZA,853669,Tanzania,NAM,Namibia,2013,Import,137.826
H3,TZA,853669,Tanzania,NLD,Netherlands,2013,Export,47.634
H3,TZA,853669,Tanzania,NLD,Netherlands,2013,Import,22.573
H3,TZA,853669,Tanzania,NOR,Norway,2013,Import,0.148
H3,TZA,853669,Tanzania,OMN,Oman,2013,Import,0.176
H3,TZA,853669,Tanzania,PAK,Pakistan,2013,Import,1.289
H3,TZA,853669,Tanzania,POL,Poland,2013,Import,2.424
H3,TZA,853669,Tanzania,RWA,Rwanda,2013,Import,0.265
H3,TZA,853669,Tanzania,SGP,Singapore,2013,Import,2.346
H3,TZA,853669,Tanzania,SLE,Sierra Leone,2013,Export,0.252
H3,TZA,853669,Tanzania,SWE,Sweden,2013,Import,37.352
H3,TZA,853669,Tanzania,THA,Thailand,2013,Import,1.495
H3,TZA,853669,Tanzania,TUR,Turkey,2013,Import,41.774
H3,TZA,853669,Tanzania,UGA,Uganda,2013,Import,0.014
H3,TZA,853669,Tanzania,USA,United States,2013,Import,220.426
H3,TZA,853669,Tanzania,WLD,World,2013,Export,70.937
H3,TZA,853669,Tanzania,WLD,World,2013,Import,2379.1
H3,TZA,853669,Tanzania,ZAF,South Africa,2013,Export,0.176
H3,TZA,853669,Tanzania,ZAF,South Africa,2013,Import,285.27
H3,TZA,853669,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.581
H3,TZA,853669,Tanzania,ZMB,Zambia,2013,Export,0.974
H3,TZA,853669,Tanzania,ZMB,Zambia,2013,Import,0.071
H3,TZA,853670,Tanzania,ARE,United Arab Emirates,2013,Import,14.858
H3,TZA,853670,Tanzania,AUS,Australia,2013,Import,16.854
H3,TZA,853670,Tanzania,BEL,Belgium,2013,Import,0.439
H3,TZA,853670,Tanzania,CAN,Canada,2013,Import,0.113
H3,TZA,853670,Tanzania,CHN,China,2013,Import,65.525
H3,TZA,853670,Tanzania,DEU,Germany,2013,Import,3.777
H3,TZA,853670,Tanzania,GBR,United Kingdom,2013,Import,469.457
H3,TZA,853670,Tanzania,HKG,"Hong Kong, China",2013,Import,6.23
H3,TZA,853670,Tanzania,IND,India,2013,Import,31.942
H3,TZA,853670,Tanzania,IRN,"Iran, Islamic Rep.",2013,Import,0.573
H3,TZA,853670,Tanzania,ISR,Israel,2013,Import,10.323
H3,TZA,853670,Tanzania,ITA,Italy,2013,Import,0.706
H3,TZA,853670,Tanzania,KEN,Kenya,2013,Import,0.185
H3,TZA,853670,Tanzania,KOR,"Korea, Rep.",2013,Import,0.163
H3,TZA,853670,Tanzania,LVA,Latvia,2013,Import,0.054
H3,TZA,853670,Tanzania,MYS,Malaysia,2013,Import,1.745
H3,TZA,853670,Tanzania,NGA,Nigeria,2013,Import,0.305
H3,TZA,853670,Tanzania,NLD,Netherlands,2013,Import,0.337
H3,TZA,853670,Tanzania,PHL,Philippines,2013,Import,0.053
H3,TZA,853670,Tanzania,POL,Poland,2013,Import,0.707
H3,TZA,853670,Tanzania,SGP,Singapore,2013,Import,0.02
H3,TZA,853670,Tanzania,SWE,Sweden,2013,Import,1.848
H3,TZA,853670,Tanzania,TUR,Turkey,2013,Import,2.141
H3,TZA,853670,Tanzania,USA,United States,2013,Import,2.468
H3,TZA,853670,Tanzania,WLD,World,2013,Export,0.051
H3,TZA,853670,Tanzania,WLD,World,2013,Import,938.881
H3,TZA,853670,Tanzania,ZAF,South Africa,2013,Import,307.945
H3,TZA,853690,Tanzania,AND,Andorra,2013,Import,0.032
H3,TZA,853690,Tanzania,ARE,United Arab Emirates,2013,Import,671.55
H3,TZA,853690,Tanzania,ARG,Argentina,2013,Import,0.974
H3,TZA,853690,Tanzania,AUS,Australia,2013,Import,731.462
H3,TZA,853690,Tanzania,AUT,Austria,2013,Import,7.77
H3,TZA,853690,Tanzania,BEL,Belgium,2013,Import,31.929
H3,TZA,853690,Tanzania,BGR,Bulgaria,2013,Import,0.128
H3,TZA,853690,Tanzania,BHR,Bahrain,2013,Import,0.074
H3,TZA,853690,Tanzania,CAN,Canada,2013,Export,6.809
H3,TZA,853690,Tanzania,CAN,Canada,2013,Import,94.369
H3,TZA,853690,Tanzania,CHE,Switzerland,2013,Import,18.003
H3,TZA,853690,Tanzania,CHN,China,2013,Export,5.092
H3,TZA,853690,Tanzania,CHN,China,2013,Import,870.333
H3,TZA,853690,Tanzania,COG,"Congo, Rep.",2013,Export,10.695
H3,TZA,853690,Tanzania,COM,Comoros,2013,Import,2.16
H3,TZA,853690,Tanzania,CZE,Czech Republic,2013,Import,0.146
H3,TZA,853690,Tanzania,DEU,Germany,2013,Import,221.441
H3,TZA,853690,Tanzania,DNK,Denmark,2013,Import,9.218
H3,TZA,853690,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,1.498
H3,TZA,853690,Tanzania,ESP,Spain,2013,Import,26.785
H3,TZA,853690,Tanzania,FIN,Finland,2013,Import,5.544
H3,TZA,853690,Tanzania,FRA,France,2013,Export,0.935
H3,TZA,853690,Tanzania,FRA,France,2013,Import,423.589
H3,TZA,853690,Tanzania,GBR,United Kingdom,2013,Import,141.405
H3,TZA,853690,Tanzania,GHA,Ghana,2013,Import,0.182
H3,TZA,853690,Tanzania,HKG,"Hong Kong, China",2013,Import,84.035
H3,TZA,853690,Tanzania,IND,India,2013,Import,2422.21
H3,TZA,853690,Tanzania,IRL,Ireland,2013,Import,6.088
H3,TZA,853690,Tanzania,IRN,"Iran, Islamic Rep.",2013,Import,0.088
H3,TZA,853690,Tanzania,ISR,Israel,2013,Export,2.727
H3,TZA,853690,Tanzania,ISR,Israel,2013,Import,29.563
H3,TZA,853690,Tanzania,ITA,Italy,2013,Export,0.302
H3,TZA,853690,Tanzania,ITA,Italy,2013,Import,114.745
H3,TZA,853690,Tanzania,JPN,Japan,2013,Import,10.615
H3,TZA,853690,Tanzania,KEN,Kenya,2013,Export,7.172
H3,TZA,853690,Tanzania,KEN,Kenya,2013,Import,56.242
H3,TZA,853690,Tanzania,KOR,"Korea, Rep.",2013,Import,1.558
H3,TZA,853690,Tanzania,LBN,Lebanon,2013,Import,0.065
H3,TZA,853690,Tanzania,LTU,Lithuania,2013,Import,0.076
H3,TZA,853690,Tanzania,LUX,Luxembourg,2013,Import,1.379
H3,TZA,853690,Tanzania,MOZ,Mozambique,2013,Export,4.218
H3,TZA,853690,Tanzania,MOZ,Mozambique,2013,Import,467.553
H3,TZA,853690,Tanzania,MYS,Malaysia,2013,Import,32.829
H3,TZA,853690,Tanzania,NAM,Namibia,2013,Export,1.241
H3,TZA,853690,Tanzania,NAM,Namibia,2013,Import,1.176
H3,TZA,853690,Tanzania,NLD,Netherlands,2013,Import,93.712
H3,TZA,853690,Tanzania,NOR,Norway,2013,Import,1.697
H3,TZA,853690,Tanzania,NZL,New Zealand,2013,Import,0.712
H3,TZA,853690,Tanzania,OMN,Oman,2013,Import,0.303
H3,TZA,853690,Tanzania,PAK,Pakistan,2013,Export,0.051
H3,TZA,853690,Tanzania,PAK,Pakistan,2013,Import,5.659
H3,TZA,853690,Tanzania,POL,Poland,2013,Import,2.079
H3,TZA,853690,Tanzania,PRK,"Korea, Dem. Rep.",2013,Import,0.052
H3,TZA,853690,Tanzania,ROM,Romania,2013,Import,1.406
H3,TZA,853690,Tanzania,RWA,Rwanda,2013,Export,5.855
H3,TZA,853690,Tanzania,SAU,Saudi Arabia,2013,Import,0.339
H3,TZA,853690,Tanzania,SGP,Singapore,2013,Import,44.229
H3,TZA,853690,Tanzania,SWE,Sweden,2013,Export,73.954
H3,TZA,853690,Tanzania,SWE,Sweden,2013,Import,69.988
H3,TZA,853690,Tanzania,THA,Thailand,2013,Import,0.993
H3,TZA,853690,Tanzania,TUR,Turkey,2013,Import,220.935
H3,TZA,853690,Tanzania,UGA,Uganda,2013,Export,5.291
H3,TZA,853690,Tanzania,UGA,Uganda,2013,Import,0.697
H3,TZA,853690,Tanzania,USA,United States,2013,Import,2780.79
H3,TZA,853690,Tanzania,WLD,World,2013,Export,154.864
H3,TZA,853690,Tanzania,WLD,World,2013,Import,11081.2
H3,TZA,853690,Tanzania,ZAF,South Africa,2013,Export,28.186
H3,TZA,853690,Tanzania,ZAF,South Africa,2013,Import,1293.11
H3,TZA,853690,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.698
H3,TZA,853690,Tanzania,ZMB,Zambia,2013,Export,1.638
H3,TZA,853690,Tanzania,ZMB,Zambia,2013,Import,67.603
H3,TZA,853710,Tanzania,ARE,United Arab Emirates,2013,Import,536.751
H3,TZA,853710,Tanzania,AUS,Australia,2013,Import,86.578
H3,TZA,853710,Tanzania,AUT,Austria,2013,Import,11.358
H3,TZA,853710,Tanzania,BEL,Belgium,2013,Import,27.277
H3,TZA,853710,Tanzania,BGR,Bulgaria,2013,Import,6.872
H3,TZA,853710,Tanzania,CAN,Canada,2013,Import,10.508
H3,TZA,853710,Tanzania,CHE,Switzerland,2013,Import,54.112
H3,TZA,853710,Tanzania,CHN,China,2013,Import,4153.9
H3,TZA,853710,Tanzania,DEU,Germany,2013,Import,337.561
H3,TZA,853710,Tanzania,DNK,Denmark,2013,Import,57.555
H3,TZA,853710,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,345.601
H3,TZA,853710,Tanzania,ESP,Spain,2013,Import,0.224
H3,TZA,853710,Tanzania,EST,Estonia,2013,Import,6.994
H3,TZA,853710,Tanzania,FIN,Finland,2013,Import,18.198
H3,TZA,853710,Tanzania,FRA,France,2013,Export,3.504
H3,TZA,853710,Tanzania,FRA,France,2013,Import,45.03
H3,TZA,853710,Tanzania,GBR,United Kingdom,2013,Export,67.278
H3,TZA,853710,Tanzania,GBR,United Kingdom,2013,Import,311.724
H3,TZA,853710,Tanzania,HKG,"Hong Kong, China",2013,Import,78.423
H3,TZA,853710,Tanzania,HUN,Hungary,2013,Import,0.26
H3,TZA,853710,Tanzania,IND,India,2013,Import,2688.15
H3,TZA,853710,Tanzania,IRN,"Iran, Islamic Rep.",2013,Import,80.618
H3,TZA,853710,Tanzania,ISR,Israel,2013,Import,12.25
H3,TZA,853710,Tanzania,ITA,Italy,2013,Import,393.729
H3,TZA,853710,Tanzania,JPN,Japan,2013,Import,7.557
H3,TZA,853710,Tanzania,KEN,Kenya,2013,Export,0.952
H3,TZA,853710,Tanzania,KEN,Kenya,2013,Import,899.631
H3,TZA,853710,Tanzania,KOR,"Korea, Rep.",2013,Import,0.849
H3,TZA,853710,Tanzania,LBN,Lebanon,2013,Import,11.251
H3,TZA,853710,Tanzania,LVA,Latvia,2013,Import,3.94
H3,TZA,853710,Tanzania,MDG,Madagascar,2013,Export,2.659
H3,TZA,853710,Tanzania,MOZ,Mozambique,2013,Import,5.317
H3,TZA,853710,Tanzania,MUS,Mauritius,2013,Import,10.993
H3,TZA,853710,Tanzania,MWI,Malawi,2013,Import,6.714
H3,TZA,853710,Tanzania,MYS,Malaysia,2013,Import,33.56
H3,TZA,853710,Tanzania,NGA,Nigeria,2013,Import,0.304
H3,TZA,853710,Tanzania,NLD,Netherlands,2013,Export,0.003
H3,TZA,853710,Tanzania,NLD,Netherlands,2013,Import,42.541
H3,TZA,853710,Tanzania,NOR,Norway,2013,Import,7.333
H3,TZA,853710,Tanzania,OMN,Oman,2013,Import,0.797
H3,TZA,853710,Tanzania,PAK,Pakistan,2013,Import,4.693
H3,TZA,853710,Tanzania,POL,Poland,2013,Import,0.939
H3,TZA,853710,Tanzania,PRT,Portugal,2013,Import,0.469
H3,TZA,853710,Tanzania,RUS,Russian Federation,2013,Import,1.637
H3,TZA,853710,Tanzania,RWA,Rwanda,2013,Export,2.895
H3,TZA,853710,Tanzania,SGP,Singapore,2013,Export,0.102
H3,TZA,853710,Tanzania,SGP,Singapore,2013,Import,12.07
H3,TZA,853710,Tanzania,SWE,Sweden,2013,Import,854.982
H3,TZA,853710,Tanzania,TUR,Turkey,2013,Import,365.219
H3,TZA,853710,Tanzania,UGA,Uganda,2013,Import,54.647
H3,TZA,853710,Tanzania,USA,United States,2013,Export,0.1
H3,TZA,853710,Tanzania,USA,United States,2013,Import,414.656
H3,TZA,853710,Tanzania,WLD,World,2013,Export,77.493
H3,TZA,853710,Tanzania,WLD,World,2013,Import,16334.1
H3,TZA,853710,Tanzania,ZAF,South Africa,2013,Import,4328.76
H3,TZA,853720,Tanzania,ARE,United Arab Emirates,2013,Import,74.83
H3,TZA,853720,Tanzania,AUS,Australia,2013,Import,1.703
H3,TZA,853720,Tanzania,AUT,Austria,2013,Import,0.671
H3,TZA,853720,Tanzania,BEL,Belgium,2013,Import,11.517
H3,TZA,853720,Tanzania,CAN,Canada,2013,Import,0.066
H3,TZA,853720,Tanzania,CHN,China,2013,Import,102.182
H3,TZA,853720,Tanzania,CUB,Cuba,2013,Import,8.65
H3,TZA,853720,Tanzania,CZE,Czech Republic,2013,Import,0.274
H3,TZA,853720,Tanzania,DEU,Germany,2013,Import,5.374
H3,TZA,853720,Tanzania,DNK,Denmark,2013,Import,1.755
H3,TZA,853720,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,41.764
H3,TZA,853720,Tanzania,GBR,United Kingdom,2013,Import,17.873
H3,TZA,853720,Tanzania,HKG,"Hong Kong, China",2013,Import,36.361
H3,TZA,853720,Tanzania,IND,India,2013,Import,820.033
H3,TZA,853720,Tanzania,ITA,Italy,2013,Import,393.824
H3,TZA,853720,Tanzania,KEN,Kenya,2013,Import,39.383
H3,TZA,853720,Tanzania,MOZ,Mozambique,2013,Export,2.65
H3,TZA,853720,Tanzania,NGA,Nigeria,2013,Import,0.213
H3,TZA,853720,Tanzania,NLD,Netherlands,2013,Import,17.268
H3,TZA,853720,Tanzania,NOR,Norway,2013,Import,287.645
H3,TZA,853720,Tanzania,PAK,Pakistan,2013,Import,4.327
H3,TZA,853720,Tanzania,RUS,Russian Federation,2013,Import,1.326
H3,TZA,853720,Tanzania,SWE,Sweden,2013,Import,89.705
H3,TZA,853720,Tanzania,THA,Thailand,2013,Import,19.605
H3,TZA,853720,Tanzania,TUR,Turkey,2013,Import,203.286
H3,TZA,853720,Tanzania,UGA,Uganda,2013,Export,22.194
H3,TZA,853720,Tanzania,USA,United States,2013,Import,1.017
H3,TZA,853720,Tanzania,WLD,World,2013,Export,24.844
H3,TZA,853720,Tanzania,WLD,World,2013,Import,2319.38
H3,TZA,853720,Tanzania,ZAF,South Africa,2013,Import,138.345
H3,TZA,853720,Tanzania,ZMB,Zambia,2013,Import,0.372
H3,TZA,853810,Tanzania,AGO,Angola,2013,Import,5.784
H3,TZA,853810,Tanzania,ARE,United Arab Emirates,2013,Import,97.961
H3,TZA,853810,Tanzania,AUS,Australia,2013,Import,8.531
H3,TZA,853810,Tanzania,AUT,Austria,2013,Import,71.177
H3,TZA,853810,Tanzania,BEL,Belgium,2013,Import,4.278
H3,TZA,853810,Tanzania,BGR,Bulgaria,2013,Import,0.02
H3,TZA,853810,Tanzania,CAN,Canada,2013,Import,7.812
H3,TZA,853810,Tanzania,CHE,Switzerland,2013,Import,86.026
H3,TZA,853810,Tanzania,CHN,China,2013,Import,2103.67
H3,TZA,853810,Tanzania,COM,Comoros,2013,Export,0.094
H3,TZA,853810,Tanzania,DEU,Germany,2013,Export,0.2
H3,TZA,853810,Tanzania,DEU,Germany,2013,Import,43.231
H3,TZA,853810,Tanzania,DNK,Denmark,2013,Import,10.796
H3,TZA,853810,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,573.709
H3,TZA,853810,Tanzania,ESP,Spain,2013,Import,0.004
H3,TZA,853810,Tanzania,FIN,Finland,2013,Import,9.071
H3,TZA,853810,Tanzania,FRA,France,2013,Export,0.719
H3,TZA,853810,Tanzania,FRA,France,2013,Import,8.433
H3,TZA,853810,Tanzania,GAB,Gabon,2013,Import,0.01
H3,TZA,853810,Tanzania,GBR,United Kingdom,2013,Export,0.036
H3,TZA,853810,Tanzania,GBR,United Kingdom,2013,Import,33.486
H3,TZA,853810,Tanzania,GHA,Ghana,2013,Import,99.516
H3,TZA,853810,Tanzania,HKG,"Hong Kong, China",2013,Import,21.375
H3,TZA,853810,Tanzania,IND,India,2013,Import,630.752
H3,TZA,853810,Tanzania,ISR,Israel,2013,Import,15.776
H3,TZA,853810,Tanzania,ITA,Italy,2013,Import,434.555
H3,TZA,853810,Tanzania,JPN,Japan,2013,Import,2.153
H3,TZA,853810,Tanzania,KEN,Kenya,2013,Export,0.13
H3,TZA,853810,Tanzania,KEN,Kenya,2013,Import,7.051
H3,TZA,853810,Tanzania,KOR,"Korea, Rep.",2013,Import,0.066
H3,TZA,853810,Tanzania,LBN,Lebanon,2013,Export,0.001
H3,TZA,853810,Tanzania,LKA,Sri Lanka,2013,Export,0.127
H3,TZA,853810,Tanzania,LUX,Luxembourg,2013,Import,1.195
H3,TZA,853810,Tanzania,NAM,Namibia,2013,Import,5.497
H3,TZA,853810,Tanzania,NLD,Netherlands,2013,Import,17.525
H3,TZA,853810,Tanzania,NOR,Norway,2013,Import,13.035
H3,TZA,853810,Tanzania,PAK,Pakistan,2013,Import,0.245
H3,TZA,853810,Tanzania,POL,Poland,2013,Import,18.842
H3,TZA,853810,Tanzania,QAT,Qatar,2013,Import,1.035
H3,TZA,853810,Tanzania,RUS,Russian Federation,2013,Import,10.636
H3,TZA,853810,Tanzania,SEN,Senegal,2013,Import,0.206
H3,TZA,853810,Tanzania,SGP,Singapore,2013,Import,4.596
H3,TZA,853810,Tanzania,SWE,Sweden,2013,Export,0.09
H3,TZA,853810,Tanzania,SWE,Sweden,2013,Import,12.696
H3,TZA,853810,Tanzania,TUR,Turkey,2013,Import,13.767
H3,TZA,853810,Tanzania,UGA,Uganda,2013,Export,0.051
H3,TZA,853810,Tanzania,UGA,Uganda,2013,Import,0.587
H3,TZA,853810,Tanzania,USA,United States,2013,Import,19.465
H3,TZA,853810,Tanzania,WLD,World,2013,Export,3.769
H3,TZA,853810,Tanzania,WLD,World,2013,Import,5044.11
H3,TZA,853810,Tanzania,ZAF,South Africa,2013,Export,1.281
H3,TZA,853810,Tanzania,ZAF,South Africa,2013,Import,565.744
H3,TZA,853810,Tanzania,ZMB,Zambia,2013,Export,1.04
H3,TZA,853890,Tanzania,ARE,United Arab Emirates,2013,Import,142.878
H3,TZA,853890,Tanzania,AUS,Australia,2013,Import,136.191
H3,TZA,853890,Tanzania,AUT,Austria,2013,Import,0.283
H3,TZA,853890,Tanzania,BEL,Belgium,2013,Import,50.913
H3,TZA,853890,Tanzania,BGR,Bulgaria,2013,Import,0.571
H3,TZA,853890,Tanzania,CAN,Canada,2013,Import,0.788
H3,TZA,853890,Tanzania,CHE,Switzerland,2013,Import,71.278
H3,TZA,853890,Tanzania,CHN,China,2013,Import,121.65
H3,TZA,853890,Tanzania,CZE,Czech Republic,2013,Import,0.521
H3,TZA,853890,Tanzania,DEU,Germany,2013,Import,7738.96
H3,TZA,853890,Tanzania,DNK,Denmark,2013,Import,1.232
H3,TZA,853890,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,6.936
H3,TZA,853890,Tanzania,FIN,Finland,2013,Import,2.236
H3,TZA,853890,Tanzania,FRA,France,2013,Import,54.979
H3,TZA,853890,Tanzania,GBR,United Kingdom,2013,Import,74.31
H3,TZA,853890,Tanzania,GHA,Ghana,2013,Import,0.055
